,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,x,y,c
3148,21010f0ucoaLEEn4khQKZb,t for texas,1,208000,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.044587980973271664,0.6984834626799145,3,1.2386835611421396,1,-0.4194917472765919,1.4079289117821006,-0.425119674329468,0.5157448780165346,0.04931688092920167,-1.3309942641114145,4,19.834564208984375,-18.199539184570312,94
3152,22c9C1xwnD1pnH1OMJDU8H,reckless blues,0,183773,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,-1.1354052035659434,-1.3060977723434035,2,0.27254420148457364,1,-0.33999995770142516,1.5627291377488608,-0.1927949666451167,0.12513174164959356,-1.3749803419435698,-1.6280634754153047,4,-48.850154876708984,-6.369223117828369,71
3163,29MI9WhSTgxisWhiO3Aymr,from monday on - live,0,144973,0,"['Ella Logan', 'The SPIRIT']","['2h6itHBcNRfkn7brulMYsS', '1TREZLwMGn312tvGoQVXEK']",1927,1.3329478865415991,-1.0798381081922566,9,-0.9346878964890042,0,-0.170454532383762,1.5541291251951517,0.9276096720261904,-0.41738650330449095,0.6508593047583016,-0.6799752517346357,4,47.52363967895508,8.281106948852539,36
3169,2BQLg1zMy5Qy62OadfQDIm,cold in hand blues,0,192600,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.33958627710807576,-1.500601694157547,5,-0.23832875664226602,1,-0.21992844337809653,1.5627291377488608,0.4554659112483151,-0.7032936183952937,-0.07099160383661797,-1.3470538753988226,4,-29.59503173828125,14.593245506286621,54
3176,2EugeoODapgclc2jIqMr5C,take me down,0,205773,0,['Slowburner'],['0yQl0aAaNvbz9HTYIzXNrl'],1927,-0.3166344224571,1.0517660961790738,9,0.7578735117050716,1,-0.40114748814386103,-1.249188300228822,-0.32919205309205846,-0.1895288404237755,0.8875953554265281,-0.7041654612052081,4,25.737133026123047,-2.793985605239868,94
3182,2HFv4vf0xhh1ZjXwhmKc3Y,cornet chop suey,0,185240,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1927,0.07468984792580269,-1.0917465115686327,4,-0.08997910918620279,1,0.028552884874347557,1.5627291377488608,2.8761394784110723,-0.30888285431367407,0.6974303311192641,2.0667222411093973,4,38.24937438964844,51.27566146850586,45
3185,2HzLB6dXjCAyNcIBukM4VD,s'wonderfull - live corona time,0,234162,0,['Leonardopianobar'],['0NyLzv5qMeHOSai5jQCB3k'],1927,0.0927509680973213,-0.9567846066363699,3,-2.5588709241337955,1,-0.37390904276495784,1.3247954570962484,-0.13658737607632204,-0.2817569420659698,-0.7850806747047108,0.15075685850060394,4,-37.85636901855469,-51.8013916015625,67
3191,2M1HPkZgcLLEEWVpDQlnqt,"she's long, she's tall",1,191947,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,-0.21428807481849452,-0.07556275678453486,7,0.9997522084182021,1,-0.42894182016315013,1.4394622911456998,-0.425119674329468,-0.22207993512102062,0.27441017500718756,1.6931178948416683,4,9.849177360534668,-16.711223602294922,94
3194,2NosN33gndkiDu2CkiCSlf,nashville woman's blues,0,223693,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,-0.7501013065735466,-1.7467086972693209,5,0.046974141511646,1,-0.2966407997513343,1.5598624668976242,-0.42219687961989066,-0.5313153347448487,-0.5716301372169655,-1.6995589834061076,4,-52.273807525634766,-35.708255767822266,71
3246,2q07gwi3MyFZDdYcCfwaap,cross and evil woman blues,0,184003,0,['Rev. Gary Davis'],['7DtrCdyysCDj5BlVKcassv'],1927,0.22519918268845784,-1.5760215822079293,4,-0.8000925209825102,1,-0.30331143943596367,1.5569957960463883,0.3243148665877943,0.7273269935486274,1.0117847590557614,0.8732377813550319,3,8.383898735046387,-35.53557205200195,94
3250,2sCV3fQ9OdH1tl3U457HGb,things 'bout coming my way,0,208483,0,['Tampa Red'],['0XFbUk3QnKwp0vl9sIQtIg'],1927,1.3209071397605867,-1.3060977723434035,5,-0.1872414608295821,1,-0.3805796824495872,1.476729012211772,-0.4251101190390713,-0.6956983629659365,0.49562255022175994,-1.1195987113491348,4,28.845924377441406,-66.85963439941406,94
3253,2tNz70BaPU3WZUdoORNOef,goose pimples,0,196213,0,['Bix Beiderbecke & His Gang'],['6sxs5j3QIZqT4EBGzvkUES'],1927,0.4479529981371875,-0.3851812445703147,1,0.42659204731974393,1,-0.23326972274735527,1.5483957834926791,2.9960490049578343,-0.6267985458567676,1.3144964304020181,1.70000538503815,4,46.101844787597656,38.65296936035156,45
3254,2tY24ZivhltJefzPdE2h91,goin' up the country,0,193483,0,['Barbeque Bob'],['5bpxY7XPgUbHbwaCKmYacc'],1927,-0.22632882159950693,0.15466637515873707,6,-0.1491224785693485,1,-0.4122652209515767,1.1929285979393784,-0.42485849639195833,-0.9083655149879377,0.844905247928979,1.3532790492932796,4,10.543933868408203,-20.663888931274414,94
3263,2wVeRaZMBQWiTAn7l5p24O,romanior,0,265240,0,['The Merlons'],['2RbGX5OGPuxBWnNXtUM03l'],1927,-0.0035750061507779825,0.12688010061385938,7,-0.4269587719506374,1,-0.4272741602419928,-0.8596077315458095,-0.30521014778270605,0.22278502574132888,0.2511246618267063,0.6553579085541131,4,22.404521942138672,-4.586880683898926,94
3267,2xAkwc45UXvK49xmmzpmMs,marguerite,0,144533,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1927,0.3576473972795944,-0.8297616372883575,9,-0.5678418146340776,1,1.8351844661281356,1.2559953566665771,-0.425119674329468,-0.8297003694695954,1.4309239963044247,1.8310020888239302,4,55.870216369628906,-31.04150390625,79
3270,2xiayS0TtldVFZf1uc53vx,you're just a old antidisestablish-mentarianismist - live,0,167773,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1927,0.3877492642321254,-1.238616819877272,0,-0.9592490963989485,1,-0.15878091293566057,1.4165289243358095,-0.39574184032551135,-0.8378381431439066,0.7828105461143623,0.5359523468063155,4,8.240774154663086,-59.0103759765625,94
3271,2y4FI6Lsu19OdrWBfySJD9,are we going down - pro edit mix,0,236844,0,['Rock Projection'],['5WMq6q6xSU1qGBHvGBG3uj'],1927,0.5683604659473116,-0.1787689193797949,11,0.2859054942355836,0,-0.4239388403996781,-1.2680509944299567,2.9398414143890395,-0.6192032904274105,0.6004073595339254,0.4073746639675927,4,16.89672088623047,26.32699203491211,45
3295,35s8Bm9HedjDjXraa6PgzQ,the brakeman's blues,1,189987,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,-0.4972456241722862,0.30153668346737633,7,1.3624720086882585,1,-0.42282706711890655,1.0610617387825088,-0.4245913229781213,-0.7038361366402477,0.09976882615357782,-1.2838569531569524,4,8.042501449584961,-17.266881942749023,94
3307,3BBv75KQFMj9U1JLDFETbu,cops come,0,256470,1,['Numba 9'],['3Gyi5qhR9LAJ6VP9JskBSa'],1927,1.2306015389029936,-0.10731849912153794,6,-0.1436207697895209,1,0.08414154891292562,-1.1841148719057581,-0.18530062123594407,0.36926495187893155,0.6081691972607525,-1.2664870388565548,4,22.751007080078125,-5.923210620880127,94
3310,3Ck9hHuEPp4DyAViLotvSa,for the sake of days gone by,1,199040,0,"['Jimmie Rodgers', ""Lani McIntire's Hawaiians""]","['0Y0ZlznP6vzTS1qAm5dvTN', '0T7lgwnZzF44olKFbEYl0C']",1927,0.7429512942719916,-0.17082998379554412,5,1.3618825398904197,1,-0.4250506136804496,1.4451956328481723,-0.4247644423570732,-0.7195691657439163,-0.12920538678782123,-0.043705547632275,3,14.428508758544922,-72.49821472167969,94
3311,3CtSLcWvumXeGxHrMkrH5F,daddy and home,0,176253,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.171015822173902,0.03161287360285056,3,1.2229643931997751,1,-0.43839189304970844,1.224461977302978,-0.425119674329468,0.22278502574132888,0.8099769781582571,0.7065269210870043,4,27.716176986694336,-24.26886558532715,94
3315,3FFSwglyuJgEvYV1PrTq00,"i put a spell on you - live at the apollo theatre, new york, ny - sept. 1956",1,145933,0,"[""Screamin' Jay Hawkins""]",['3VBpsrUi2vV7Uj87ONHu7Z'],1927,1.6941702899719708,-0.34548656664906086,5,-0.6802338654219822,0,-0.31164973904175036,0.7457279451465163,1.1486928615967826,-0.8622514641668404,1.333901024719086,-1.0570737393703362,4,54.223575592041016,13.486778259277344,45
3329,3LD3Rywf3LhBsgMKuNbOHE,so wrong,0,251448,1,['Numba 9'],['3Gyi5qhR9LAJ6VP9JskBSa'],1927,0.8573383886916088,0.003826599057972857,6,-0.33146482670077454,0,1.8018312677049888,-1.1267814548810322,-0.425119674329468,-0.7651406983200592,-0.9403174292412526,1.1800166739603046,4,50.498268127441406,-20.907705307006836,78
3333,3MDBgZPaHi2nYEne563YRO,night and day,0,187627,0,['Sonny Davis'],['47GqH3B5P9SkgzhjVTcq4K'],1927,-1.5327498473393526,0.7223002694326668,7,0.4800372183237826,1,-0.37279726948418623,0.8317280706836052,-0.42504960219989224,-0.5855671592402573,-0.6686531088023043,1.7638742575430923,4,-30.603988647460938,-13.0111722946167,68
3340,3PhaYCMFP2c1dYDsi4sN3F,roll and tumble blues,0,183297,0,['Hambone Willie Newborn'],['25trr39MxReZtrxkiAh1oZ'],1927,0.4961159852612371,-1.0917465115686327,1,-0.9232914997307902,1,-0.345558824105283,1.4050622409308644,-0.365164911056087,-0.487913875148522,0.8060960592948435,0.4600219670792415,4,13.33327579498291,-56.926456451416016,94
3341,3PktjrUIbNoS2dnO3LsKN0,sobbin' hearted blues,0,180400,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.40581038440364403,-1.5879299855843056,0,0.01946559761250872,1,-0.1043040221778541,1.5627291377488608,-0.40462263963538087,0.032903640007399246,-0.47848808449504054,-1.5368126296902014,4,-23.135334014892578,-51.61383056640625,94
3345,3Rj5w92PUtSBTL75kkaPtF,it's a good little thing,0,171803,0,['Blind Willie McTell'],['4vRyd1UZ8Eq98EppbwOBg6'],1927,0.5984623328998426,-1.226708416500896,3,-0.1294735186413932,1,-0.029815212366159412,1.5627291377488608,-0.4245426097329617,-0.5475908820934713,0.5460744954461356,-0.7756609691960108,4,7.7889509201049805,-63.09342575073242,94
3349,3Uyja0v8FwvC92s1v6HlOf,"she's long, she's tall",2,191947,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,-0.14806396752292625,-0.07556275678453486,7,0.9997522084182021,1,-0.43116536672469324,1.4394622911456998,-0.425119674329468,-0.22207993512102062,0.27829109387060114,1.6882798529475536,4,9.876298904418945,-16.712345123291016,94
3351,3WdEiC4al3BHcdObzj6J23,"sweet sue, just you - live",1,176600,0,['The Mills Brothers'],['5v8bwWRbu7AI3YFhzoM6Ha'],1927,0.10479171487833372,-1.2981588367591528,8,-1.8183016244491577,0,-0.2949731398301769,1.4050622409308644,-0.42511341655105134,0.5048945131174528,0.4995034690851735,-0.7356463310301056,4,-8.04954719543457,-28.316036224365234,84
3356,3ZP4TJ7FGj14NDddfUo62v,i wanna hot dog for my roll - live,0,208867,0,['Butterbeans & Susie'],['7x8h8nMdamj4hpSrAuwN9I'],1927,0.1770361955644082,-1.4807543551969202,5,-0.8857619862683956,0,0.28426073945180674,1.5311957583852613,-0.425119674329468,3.7871298950896652,-0.303846735641431,-0.766052080434089,4,-12.748997688293457,5.197832107543945,90
3358,3a0QQTPpwyemXo4Mdl7xnt,barrel house blues - remastered,0,166905,0,['Sammy Brown'],['2QqNIYu8EKsGI9hARDtJBQ'],1927-01-12,-1.689279555492514,-0.0954100957451618,5,0.22067094727477157,1,-0.3600118767553133,0.7399946034440437,-0.425119674329468,1.242719326255008,-0.03606333406589601,-1.1890111735244162,4,-24.10980796813965,-7.957921981811523,8
3360,3aZP4t6tDQdekzLhaN5QOY,jesus gonna make up my dying bed,0,185310,0,['Josh White'],['0nZxdWJcomHivMW1UwCKQb'],1927,0.4840752384802247,-1.7189224227244433,11,-0.9221125621351128,1,0.13973021295150376,1.5025290498728983,-0.4236058165568151,-0.5204649698457671,-0.38146511290970175,-1.0578464821728684,4,-7.630960464477539,-80.80342102050781,94
3361,3aus6y2Hbg98TadarpaWua,the last time,0,204240,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1927,0.9958069766732516,-1.083807575984382,0,0.23108489603658808,1,-0.032038758927702596,1.5627291377488608,2.647561943431307,1.2698452385027124,0.6081691972607525,-1.3026043654966457,4,42.833553314208984,20.81870460510254,45
3363,3cFC3vuN2vXxlMvUyUmCma,daddy and home,2,176253,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.171015822173902,0.03161287360285056,3,1.2229643931997751,1,-0.43839189304970844,1.224461977302978,-0.425119674329468,0.22278502574132888,0.8099769781582571,0.7066613111396183,4,27.71626091003418,-24.268991470336914,94
3369,3grfvaO0LT8pk4g4ZAfU83,t for texas,3,208000,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.03856760758276546,0.6984834626799145,3,1.2386835611421396,1,-0.4189358606362061,1.4079289117821006,-0.425119674329468,0.5157448780165346,0.04931688092920167,-1.3306918864930324,4,19.835039138793945,-18.198806762695312,94
3371,3hqgZLWNQTuPK6VYjzX0zn,little boy blue,0,186217,0,"['Robert Lockwood, Jr.']",['5hId7yMy0kbGP6IiKWVDql'],1927,0.9175421225966709,-0.7980058949513544,9,-0.2118026607395263,1,-0.3461147107456688,0.33579401341972587,-0.42504098370267174,-0.06474964408433592,0.5383126577193086,-1.1567575608969867,4,23.402963638305664,-44.36190414428711,94
3383,3n4ojCBgHcvMNYXIvWhWL2,the lure of the south - live,1,169267,0,['Mamie Smith'],['2HS2wQTJXpA65XWOKlAVxk'],1927,0.6707068135859171,-1.3775481926016604,0,-0.7826049466466298,1,-0.07762146343933662,1.3993288992283917,-0.425119674329468,0.4180915939247992,0.759525032933881,-1.256441382423637,4,12.842803001403809,-39.571861267089844,94
3385,3ng4MJwLOqS4bX5jmhjCo3,rhythm phapsody - live,0,179573,0,['Earl Hines & His Orchestra'],['4hyzrSm7dyB8tKiR1LqxvB'],1927,0.5743808393378178,-1.0282350268946268,5,-0.29275637564270224,0,-0.3216556985686944,1.5139957332778435,2.9173583781615218,-0.6197458086723646,0.5227889822656548,-0.42463415176748304,4,42.93384552001953,56.912837982177734,45
3387,3qCauTOoDYC65l0KLAoU1O,st. louis blues (with louis armstrong),0,190680,0,"['Bessie Smith', 'Louis Armstrong']","['5ESobCkc6JI4tIMxQttqeg', '19eLuQmk9aCobbVDHc6eek']",1927,-0.2624510619425442,-1.3934260637701619,10,0.2800108062571967,1,-0.36112365003608493,1.5569957960463883,-0.4248558733710651,-0.36313467880908257,-1.0955541837777945,-1.7186759683904906,4,-52.72370529174805,-46.84097671508789,71
3388,3qMkDl5bv5OdhbHwMrkwAV,a drunkard's child,0,199173,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.11683246165934613,-0.6312882476820885,7,1.1294353439427076,1,-0.431721253365079,1.5053957207241349,-0.425119674329468,-0.14070219837790784,-0.23010927723657354,0.8965208579704582,3,-12.258459091186523,-63.436767578125,94
3400,3y3yefGEO9vBrj3fDbzJ3X,he's long gone from bowling green - live,1,192067,0,['Buck & Bubbles'],['3NCrA7XM3f797CfoA75atK'],1927,0.2914232899840261,-1.4847238229890456,8,-1.6611099450255147,1,1.0124722383571796,1.3907288866746832,-0.425119674329468,1.0908142176678641,-0.12144354906099412,-0.2710599191425016,4,-12.637200355529785,-25.097515106201172,84
3405,40KUzFQrfzDNRVP1Ho9Iky,a drunkard's child,2,199173,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.12285283504985234,-0.6312882476820885,7,1.1294353439427076,1,-0.431721253365079,1.5053957207241349,-0.425119674329468,-0.14070219837790784,-0.23010927723657354,0.8966552480230722,3,-12.256742477416992,-63.43783950805664,94
3409,42r5bIy7q3pUPBmBuEX4uO,j.c. holmes blues,0,183667,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.2673417964220013,-1.147319060658388,0,0.5590260372341632,0,-0.3883620954149881,1.5627291377488608,-0.425119674329468,-0.37398504370816427,0.383075903182767,-1.6743944460540818,4,-6.168028831481934,-61.6375732421875,94
3414,440esmvei8GhHCCjQ6Pe0W,careless love,0,205693,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.2733621698125075,-1.3219756435119052,2,0.4429006840599469,1,-0.3833591156515161,1.5541291251951517,-0.4235083900664959,-0.7656832165650134,-0.28444214132436324,-0.6655955161049066,4,-23.6324462890625,-63.189117431640625,94
3426,48BaXRpLUzMu8L6tE4vzWo,river of souls,0,196227,0,['Paul Bridgwater'],['68DP7toVeRW33XiwZtfPR6'],1927,0.8994810024251523,-0.09937956353728718,0,0.549398046869465,1,-0.4350565732073937,-0.6302740634469057,-0.40964385105952655,0.4126664114752584,0.3015766070510824,-1.0926871033131236,4,21.728063583374023,-6.039829254150391,94
3431,4AihGrBPpwMRqyfmM0Fueh,voce 'e notte,4,208667,0,['Tito Schipa'],['3OJid9CjABtxcDoW5yQB0L'],1927,-1.99631859840833,-1.6315941312976847,7,-1.3402424294020034,0,-0.33555286457833894,1.4910623664679532,-0.425119674329468,-0.43908723310265435,-1.2663146137679906,1.9917661892637757,4,-70.4294662475586,-7.668032646179199,71
3439,4DtNOUTldvCO27NmFsnttG,in the jailhouse now,2,190533,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,-0.7019383194494969,0.23802519879337017,7,1.47191671548697,1,-0.42894182016315013,1.4423289619969364,-0.4234746655121546,-0.6598921587989669,0.26664833728036047,-1.2518721206347512,4,7.849912166595459,-17.663436889648438,94
3443,4EgeU94DmeTD4mUT53sckS,it soon will be gone,0,201187,0,['Marty Murray'],['3PPJWqaWM9JWXk1Dp45EQT'],1927,0.5382585989947806,-1.063960237023755,7,0.08470014457332035,1,-0.41560054079389136,1.1527952060220703,-0.425119674329468,-0.6956983629659365,-0.12144354906099412,-0.03974104108015358,4,-10.377068519592285,-70.83370971679688,94
3445,4FPaZIoUEKu4N49mGYNW0a,doin' the new low down - live,4,154960,0,"['Bill ""Bojangles"" Robinson', 'Don Redman']","['7oDC1IrImINoF2Rw71XrPX', '4xgDy82aqLHAG2Is3ELRWv']",1927,0.9356032427681895,0.2578725377539971,9,-1.448704688204317,0,0.8401473798375877,1.4365956202944636,-0.40694588671222437,-0.6018427065888798,0.3132193636413231,0.04028823525165686,4,43.782012939453125,-26.10279655456543,94
3449,4IPiSSeUf8BDU7YJXjzi9i,hotter than that,0,181827,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1927,1.1643774316074254,-0.8099142983277305,3,0.18510632980517253,1,0.1508479457592194,1.5627291377488608,2.9585772779119712,-0.487913875148522,1.1398550815484085,-0.33543275434474734,4,56.622310638427734,31.521224975585938,45
3453,4JpoES9wu6Azf97pQ1bEeJ,homesick and lonesome blues,0,189683,0,['Blind Boy Fuller'],['7mPFWoDGjh7ArW1yr79EX8'],1927,0.9175421225966709,-1.1512885284505134,3,-0.3296964203072585,1,-0.2705141276532026,1.5225957458315527,-0.2456301017797837,-0.37398504370816427,-0.5328209485828302,-0.10199723295372369,4,-28.27133560180664,-69.78412628173828,94
3458,4LXpZrL62a8e9F8t57cCKd,experience blues,0,190763,0,['Ruth Willis'],['2M7yEm1hHdXuZTq9bVEF7n'],1927,0.5322382256042744,-1.6673193414268133,7,-0.5259895299875325,1,-0.08762742296628066,1.534062429236498,-0.4162763467466443,-0.238355482469643,0.20843455432915722,-0.3238752098199181,3,-0.6061698198318481,-69.39472961425781,94
3470,4Rt6WzHvDz9efjCfR1rwej,at the jazz band ball,0,170227,0,['Bix Beiderbecke & His Gang'],['6sxs5j3QIZqT4EBGzvkUES'],1927,1.152336684826413,0.4960406052815203,0,0.37746964749985545,0,-0.292193706628248,1.5397957709389705,2.9398414143890395,2.2897795390163913,1.2562826474508149,-0.5186063960580259,4,-0.6623665690422058,23.529752731323242,45
3471,4SQQY5QJLUplwppeKoPkwF,too tight blues - remastered,0,187942,0,['Peg Leg Howell'],['3Ks8gfOiRm64NuCnRWe6IF'],1927-01-12,-0.9728551220222758,-1.1592274640347644,0,-0.960821013193185,1,-0.3188762653667655,1.476729012211772,-0.425104161034471,-0.5964175241393389,0.31710028250473665,1.7089087260238474,4,-32.82478713989258,-28.22878646850586,71
3486,4Wit8fSq8U7xuf2zAsn4zh,wa-da-da (everybody's doing it now),0,182040,0,['Bix Beiderbecke & His Gang'],['6sxs5j3QIZqT4EBGzvkUES'],1927,0.24326030285997646,0.023673938018599787,3,0.33227703966555805,1,-0.04927124477966176,1.5426624417902064,2.816184715137691,-0.5909923416897981,1.5900416697043798,2.064538402754414,4,37.66743469238281,36.6364631652832,45
3495,4be18bzltq6rHOQYQcKyqN,kentucky - remastered,0,167957,0,['Francisco Canaro Jazz Band'],['5lvveHOMiRK0SfhS76O4ug'],1927-01-12,0.9235624959871771,-0.8059448305356052,4,-0.35524006821360027,1,-0.2571728482839438,1.565595808600097,3.0597509409358015,1.1559164070623544,0.5965264406705119,-0.650846207830488,4,42.83278274536133,20.855131149291992,45
3500,4d2FipUDGKbGLiVbpCErP8,sorry,0,174027,0,['Bix Beiderbecke & His Gang'],['6sxs5j3QIZqT4EBGzvkUES'],1927,1.2908052728080557,0.11894116502960861,3,0.6187588754151474,1,-0.33777641113988205,1.5311957583852613,2.804943197023932,1.6224820977228673,1.5163042112995224,-0.5807281978789816,4,0.15246130526065826,23.42046356201172,45
3511,4iAspuMKX7PV4nCs6rAUUJ,don't sell it (don't give it away),0,152483,0,['Buddy Woods'],['1NjeZrv0whweXF3dsxvK1T'],1927,-0.2805121821140628,-0.988540348973373,7,-0.6739461982450364,1,-0.3883620954149881,1.5426624417902064,-0.07213600555743746,-0.5747167943411755,1.2756872417678826,2.110298215669581,4,7.439680576324463,-48.78788375854492,94
3518,4lkK1MCRPywlhIl1En6eiN,"yes sir, that's my baby - remastered",0,140419,0,['Francisco Canaro Jazz Band'],['5lvveHOMiRK0SfhS76O4ug'],1927-01-12,-0.15408434091343245,-0.8297616372883575,3,-1.2129171690688527,1,-0.08873919624705218,1.565595808600097,3.018532041185352,0.016628092658776693,1.264044485177642,-0.1921393607447596,4,33.884239196777344,41.97059631347656,45
3519,4mL3oaTRpG3wusDu4oiYd4,"parsifal, wwv 111: good friday music",2,557746,0,"['Richard Wagner', 'Staatskapelle Berlin', 'Max von Schillings']","['1C1x4MVkql8AiABuTw6DgE', '7vEPPI71V8dEHtEhPMAxWT', '2xjaFQ1nOuFpxpnQLNyhHA']",1927-01-01,-2.5742744438969254,-1.5760215822079293,6,-1.489181545655905,0,-0.3477823706668261,1.5082623915753708,2.842414924069795,1.0257120282733743,-1.9935988087716894,-1.5562319922929666,3,-31.2247314453125,49.15999221801758,45
3530,4qedEKY41zGmYPSEtYXgZQ,i´m gonna cross the river of jordan some o´ these days - remastered,0,180527,0,['Jaybird Coleman'],['1aWWZk8CZaaN52QDcMH85X'],1927-01-02,-0.7199994396210155,-0.25418880743017724,11,-0.2888265836571113,1,-0.358344216834156,1.1556618768733067,-0.4224741704000301,2.224677349621901,0.19291087887550304,-0.8407057546613279,4,-13.255708694458008,-5.763360500335693,90
3531,4r3Tq0KjLe6VSuKUNYs9ED,mean conductor blues,0,173546,0,['Ed Bell'],['5E9cD4KO1vPaT66cgXktHf'],1927-01-09,-1.1173440833944248,-1.7625865684378226,1,-0.8010749689789077,1,-0.37724436260727245,1.5627291377488608,2.2953277092001936,-0.47163832779989945,0.3559094711388721,0.7775184663805035,4,11.731901168823242,54.20296859741211,25
3532,4r4UYrazTjZSMb6O86eMVg,"symphony no. 5 in c minor, op. 67: 3. allegro",0,330773,0,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Wilhelm Furtwängler']","['2wOqMjp9TyABvtHdOSOTUS', '6uRJnvQ3f8whVnmeoecv5Z', '4tvRZdoY4H9Wgcf0w1rZqs']",1927-01-02,-1.8698907572076997,-1.6395330668819355,0,-2.389103910356261,1,0.16196567856693503,1.4824623539142445,-0.005436331415801128,3.4778944954658364,-0.5793919749437926,-1.437531978321394,4,-17.082189559936523,6.544392108917236,90
3533,4rDS6bv1stdrxGBqPd1ctT,waiting for a train,2,164733,0,"['Jimmie Rodgers', ""Bob Sawyer's Jazz Band""]","['0Y0ZlznP6vzTS1qAm5dvTN', '2yDN8pSQz95OeWVNfkEhh3']",1927,0.15897507539288958,-0.7741890881986023,7,0.6397832625380597,1,-0.36890606300148576,1.5598624668976242,-0.3677879319492975,-0.6327662465512626,0.1657444468316082,-0.1592473953674119,4,-5.466604232788086,-47.56056594848633,94
3549,4xXULoinOx5a0MBmCauqqn,stop! you're breakin' my heart - live,0,158400,0,['Claude Thornhill & His Orchestra'],['2RjXfFzL4Ll88oCtpaXU34'],1927,1.3209071397605867,-1.1274717216977612,5,-1.0016908498433323,1,-0.04315649173541815,1.476729012211772,-0.1927949666451167,-0.12985183347882615,1.5900416697043798,-0.7603405031979815,4,35.70492172241211,-56.810211181640625,94
3550,4xlgZFlKyD3SP86i9tAxcV,evil gal blues - live,1,161893,0,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],1927,-0.4069400233146931,1.139094387605832,5,0.2613442943256393,0,-0.2944172531897911,0.5135276061963764,-0.13733681061723932,-0.2817569420659698,0.7013112499826777,0.01858424175444884,4,28.21893310546875,-18.409685134887695,94
3558,50g8vD50Qaxtv3ru8bzRed,mulskinners blues,2,177187,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,-0.081839860227358,0.03955180918710133,2,1.2726762618175023,1,-0.4211594071977492,1.2531286858153408,-0.42500800858287135,-0.36855986125862344,1.0040229213289347,1.826500022061352,4,31.56507110595703,-27.802675247192383,94
3560,51xH3bVLRmn0sRUkybwBdq,it’s ah numba 9 thang,0,244715,1,['Numba 9'],['3Gyi5qhR9LAJ6VP9JskBSa'],1927,1.0319292170162888,1.0398576928026977,6,-0.06129162769138814,1,0.5344097276254083,-1.262919653606244,-0.28347654609610545,0.00577772775969499,0.6547402236217151,-0.811979880915023,4,28.301450729370117,-5.661017417907715,94
3565,55C1Y51FlnzK5WZaxBCiX9,sploghm - live,0,152440,0,['Slim Gaillard & His Flat Foot Floogie Boys'],['71KPf8cGpFs06RIFOLy4hj'],1927,0.8874402556441399,-0.6273187798899631,8,-0.6709988542558434,1,-0.1371013339606152,1.2215953064517415,1.1561872070059553,0.23363539064041058,0.8177388158850842,-1.320579035033807,4,51.20753860473633,8.835945129394531,36
3570,56piQ3lbNvwZLYh7HnYRZY,"it's been a long, long time",3,203773,0,"['Harry James', 'Helen Forrest']","['5MpELOfAiq7aIBTij30phD', '5SguMzNsojVk03s64Ggzad']",1927,-1.689279555492514,-1.2664030944221498,0,0.09963335411856654,1,-0.41393288087273405,1.4079289117821006,-0.4202108780864599,0.4723434184202077,-0.6570103522120636,-1.4519453114642769,4,-38.073551177978516,-0.03683978319168091,71
